antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Domestic general government health expenditure (GGHE-D) per capita in US$_: 17.79-568.30'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6185567010309279,0.5257731958762887,0.41237113402061853,0.6666666666666666,1.2679738562091503,0.08715060048889356,1.4226804123711339,0.5540540540540537
"frozenset({'Number of deaths | AGEGROUP_MONTHS1-59 | CHILDCAUSE_CH8_: 0.00-274.33', 'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Domestic general government health expenditure (GGHE-D) per capita in US$_: 17.79-568.30'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6185567010309279,0.5257731958762887,0.41237113402061853,0.6666666666666666,1.2679738562091503,0.08715060048889356,1.4226804123711339,0.5540540540540537
"frozenset({'Number of deaths | AGEGROUP_YEARS0-4 | CHILDCAUSE_CH8_: 0.00-274.33', 'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Domestic general government health expenditure (GGHE-D) per capita in US$_: 17.79-568.30'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6185567010309279,0.5257731958762887,0.41237113402061853,0.6666666666666666,1.2679738562091503,0.08715060048889356,1.4226804123711339,0.5540540540540537
"frozenset({'Number of deaths | AGEGROUP_MONTHS1-59 | CHILDCAUSE_CH8_: 0.00-274.33', 'Number of deaths | AGEGROUP_YEARS0-4 | CHILDCAUSE_CH8_: 0.00-274.33', 'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Domestic general government health expenditure (GGHE-D) per capita in US$_: 17.79-568.30'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6185567010309279,0.5257731958762887,0.41237113402061853,0.6666666666666666,1.2679738562091503,0.08715060048889356,1.4226804123711339,0.5540540540540537
"frozenset({'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Domestic general government health expenditure (GGHE-D) per capita in US$_: 17.79-568.30', 'Current health expenditure (CHE) per capita in US$_: 72.85-832.50'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6082474226804123,0.5257731958762887,0.4020618556701031,0.6610169491525425,1.2572283150548358,0.08226166436390692,1.3989690721649488,0.5222672064777328
"frozenset({'Number of deaths | AGEGROUP_MONTHS1-59 | CHILDCAUSE_CH8_: 0.00-274.33', 'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Domestic general government health expenditure (GGHE-D) per capita in US$_: 17.79-568.30', 'Current health expenditure (CHE) per capita in US$_: 72.85-832.50'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6082474226804123,0.5257731958762887,0.4020618556701031,0.6610169491525425,1.2572283150548358,0.08226166436390692,1.3989690721649488,0.5222672064777328
"frozenset({'Number of deaths | AGEGROUP_YEARS0-4 | CHILDCAUSE_CH8_: 0.00-274.33', 'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Domestic general government health expenditure (GGHE-D) per capita in US$_: 17.79-568.30', 'Current health expenditure (CHE) per capita in US$_: 72.85-832.50'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6082474226804123,0.5257731958762887,0.4020618556701031,0.6610169491525425,1.2572283150548358,0.08226166436390692,1.3989690721649488,0.5222672064777328
"frozenset({'Number of deaths | AGEGROUP_MONTHS1-59 | CHILDCAUSE_CH8_: 0.00-274.33', 'Domestic general government health expenditure (GGHE-D) per capita in US$_: 17.79-568.30', 'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Number of deaths | AGEGROUP_YEARS0-4 | CHILDCAUSE_CH8_: 0.00-274.33', 'Current health expenditure (CHE) per capita in US$_: 72.85-832.50'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6082474226804123,0.5257731958762887,0.4020618556701031,0.6610169491525425,1.2572283150548358,0.08226166436390692,1.3989690721649488,0.5222672064777328
"frozenset({'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Current health expenditure (CHE) per capita in US$_: 72.85-832.50'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6185567010309279,0.5257731958762887,0.4020618556701031,0.65,1.2362745098039216,0.07684132213837813,1.3549337260677468,0.501039501039501
"frozenset({'Number of deaths | AGEGROUP_MONTHS1-59 | CHILDCAUSE_CH8_: 0.00-274.33', 'Deaths due to tuberculosis among HIV-negative people (per 100 000 population)_: 0.07-15.71', 'Current health expenditure (CHE) per capita in US$_: 72.85-832.50'})",frozenset({'Life expectancy at birth (years)_: 67.63-73.77'}),0.6185567010309279,0.5257731958762887,0.4020618556701031,0.65,1.2362745098039216,0.07684132213837813,1.3549337260677468,0.501039501039501
